#Fusion Locus Fused/NoFused Arm Telomere Terminal/InternalTEL GenDistToTEL DisplacementFromNEwrtWT
LC_IV_XV_V_cen5 chr12_131_1248000_1257600 NoFused armR TELR12 TerminalTEL 753600 0.814
LC_IV_XV_V_cen5 chr12_132_1257600_1267200 NoFused armR TELR12 TerminalTEL 744000 0.988
LC_IV_XV_V_cen5 chr12_133_1267200_1276800 NoFused armR TELR12 TerminalTEL 734400 0.974
LC_IV_XV_V_cen5 chr12_134_1276800_1286400 NoFused armR TELR12 TerminalTEL 724800 0.542
LC_IV_XV_V_cen5 chr12_135_1286400_1296000 NoFused armR TELR12 TerminalTEL 715200 -0.895
LC_IV_XV_V_cen5 chr12_136_1296000_1305600 NoFused armR TELR12 TerminalTEL 705600 -1.826
LC_IV_XV_V_cen5 chr12_137_1305600_1315200 NoFused armR TELR12 TerminalTEL 696000 -2
LC_IV_XV_V_cen5 chr12_138_1315200_1324800 NoFused armR TELR12 TerminalTEL 686400 -2.639
LC_IV_XV_V_cen5 chr12_139_1324800_1334400 NoFused armR TELR12 TerminalTEL 676800 -2.719
LC_IV_XV_V_cen5 chr12_140_1334400_1344000 NoFused armR TELR12 TerminalTEL 667200 -2.743
LC_IV_XV_V_cen5 chr12_141_1344000_1353600 NoFused armR TELR12 TerminalTEL 657600 -3.317
LC_IV_XV_V_cen5 chr12_142_1353600_1363200 NoFused armR TELR12 TerminalTEL 648000 -3.976
LC_IV_XV_V_cen5 chr12_143_1363200_1372800 NoFused armR TELR12 TerminalTEL 638400 -4.646
LC_IV_XV_V_cen5 chr12_144_1372800_1382400 NoFused armR TELR12 TerminalTEL 628800 -5.016
LC_IV_XV_V_cen5 chr12_145_1382400_1392000 NoFused armR TELR12 TerminalTEL 619200 -5.551
LC_IV_XV_V_cen5 chr12_146_1392000_1401600 NoFused armR TELR12 TerminalTEL 609600 -5.413
LC_IV_XV_V_cen5 chr12_147_1401600_1411200 NoFused armR TELR12 TerminalTEL 600000 -5.573
LC_IV_XV_V_cen5 chr12_148_1411200_1420800 NoFused armR TELR12 TerminalTEL 590400 -6.545
LC_IV_XV_V_cen5 chr12_149_1420800_1430400 NoFused armR TELR12 TerminalTEL 580800 -7.985
LC_IV_XV_V_cen5 chr12_150_1430400_1440000 NoFused armR TELR12 TerminalTEL 571200 -8.61
LC_IV_XV_V_cen5 chr12_151_1440000_1449600 NoFused armR TELR12 TerminalTEL 561600 -6.924
LC_IV_XV_V_cen5 chr12_152_1449600_1459200 NoFused armR TELR12 TerminalTEL 552000 -5.352
LC_IV_XV_V_cen5 chr12_153_1459200_1468800 NoFused armR TELR12 TerminalTEL 542400 -3.646
LC_IV_XV_V_cen5 chr12_154_1468800_1478400 NoFused armR TELR12 TerminalTEL 532800 -2.148
LC_IV_XV_V_cen5 chr12_155_1478400_1488000 NoFused armR TELR12 TerminalTEL 523200 -0.992
LC_IV_XV_V_cen5 chr12_156_1488000_1497600 NoFused armR TELR12 TerminalTEL 513600 -0.464
LC_IV_XV_V_cen5 chr12_157_1497600_1507200 NoFused armR TELR12 TerminalTEL 504000 -0.039
LC_IV_XV_V_cen5 chr12_158_1507200_1516800 NoFused armR TELR12 TerminalTEL 494400 0.089
LC_IV_XV_V_cen5 chr12_159_1516800_1526400 NoFused armR TELR12 TerminalTEL 484800 0.832
LC_IV_XV_V_cen5 chr12_160_1526400_1536000 NoFused armR TELR12 TerminalTEL 475200 0.545
LC_IV_XV_V_cen5 chr12_161_1536000_1545600 NoFused armR TELR12 TerminalTEL 465600 -0.085
LC_IV_XV_V_cen5 chr12_162_1545600_1555200 NoFused armR TELR12 TerminalTEL 456000 -0.683
LC_IV_XV_V_cen5 chr12_163_1555200_1564800 NoFused armR TELR12 TerminalTEL 446400 -0.631
LC_IV_XV_V_cen5 chr12_164_1564800_1574400 NoFused armR TELR12 TerminalTEL 436800 -1.239
LC_IV_XV_V_cen5 chr12_165_1574400_1584000 NoFused armR TELR12 TerminalTEL 427200 -2.189
LC_IV_XV_V_cen5 chr12_166_1584000_1593600 NoFused armR TELR12 TerminalTEL 417600 -3.194
LC_IV_XV_V_cen5 chr12_167_1593600_1603200 NoFused armR TELR12 TerminalTEL 408000 -3.459
LC_IV_XV_V_cen5 chr12_168_1603200_1612800 NoFused armR TELR12 TerminalTEL 398400 -3.183
LC_IV_XV_V_cen5 chr12_169_1612800_1622400 NoFused armR TELR12 TerminalTEL 388800 -2.31
LC_IV_XV_V_cen5 chr12_170_1622400_1632000 NoFused armR TELR12 TerminalTEL 379200 -1.465
LC_IV_XV_V_cen5 chr12_171_1632000_1641600 NoFused armR TELR12 TerminalTEL 369600 -1.06
LC_IV_XV_V_cen5 chr12_172_1641600_1651200 NoFused armR TELR12 TerminalTEL 360000 -1.152
LC_IV_XV_V_cen5 chr12_173_1651200_1660800 NoFused armR TELR12 TerminalTEL 350400 -1.677
LC_IV_XV_V_cen5 chr12_174_1660800_1670400 NoFused armR TELR12 TerminalTEL 340800 -1.394
LC_IV_XV_V_cen5 chr12_175_1670400_1680000 NoFused armR TELR12 TerminalTEL 331200 -1.561
LC_IV_XV_V_cen5 chr12_176_1680000_1689600 NoFused armR TELR12 TerminalTEL 321600 -2.413
LC_IV_XV_V_cen5 chr12_177_1689600_1699200 NoFused armR TELR12 TerminalTEL 312000 -2.593
LC_IV_XV_V_cen5 chr12_178_1699200_1708800 NoFused armR TELR12 TerminalTEL 302400 -1.914
LC_IV_XV_V_cen5 chr12_179_1708800_1718400 NoFused armR TELR12 TerminalTEL 292800 -1.565
LC_IV_XV_V_cen5 chr12_180_1718400_1728000 NoFused armR TELR12 TerminalTEL 283200 -1.766
LC_IV_XV_V_cen5 chr12_181_1728000_1737600 NoFused armR TELR12 TerminalTEL 273600 -2.001
LC_IV_XV_V_cen5 chr12_182_1737600_1747200 NoFused armR TELR12 TerminalTEL 264000 -1.795
LC_IV_XV_V_cen5 chr12_183_1747200_1756800 NoFused armR TELR12 TerminalTEL 254400 -1.96
LC_IV_XV_V_cen5 chr12_184_1756800_1766400 NoFused armR TELR12 TerminalTEL 244800 -1.895
LC_IV_XV_V_cen5 chr12_185_1766400_1776000 NoFused armR TELR12 TerminalTEL 235200 -1.88
LC_IV_XV_V_cen5 chr12_186_1776000_1785600 NoFused armR TELR12 TerminalTEL 225600 -2.314
LC_IV_XV_V_cen5 chr12_187_1785600_1795200 NoFused armR TELR12 TerminalTEL 216000 -2.999
LC_IV_XV_V_cen5 chr12_188_1795200_1804800 NoFused armR TELR12 TerminalTEL 206400 -4.314
LC_IV_XV_V_cen5 chr12_189_1804800_1814400 NoFused armR TELR12 TerminalTEL 196800 -4.572
LC_IV_XV_V_cen5 chr12_190_1814400_1824000 NoFused armR TELR12 TerminalTEL 187200 -5.554
LC_IV_XV_V_cen5 chr12_191_1824000_1833600 NoFused armR TELR12 TerminalTEL 177600 -6.003
LC_IV_XV_V_cen5 chr12_192_1833600_1843200 NoFused armR TELR12 TerminalTEL 168000 -6.403
LC_IV_XV_V_cen5 chr12_193_1843200_1852800 NoFused armR TELR12 TerminalTEL 158400 -5.871
LC_IV_XV_V_cen5 chr12_194_1852800_1862400 NoFused armR TELR12 TerminalTEL 148800 -5.349
LC_IV_XV_V_cen5 chr12_195_1862400_1872000 NoFused armR TELR12 TerminalTEL 139200 -5.111
LC_IV_XV_V_cen5 chr12_196_1872000_1881600 NoFused armR TELR12 TerminalTEL 129600 -5.287
LC_IV_XV_V_cen5 chr12_197_1881600_1891200 NoFused armR TELR12 TerminalTEL 120000 -5.097
LC_IV_XV_V_cen5 chr12_198_1891200_1900800 NoFused armR TELR12 TerminalTEL 110400 -5.661
LC_IV_XV_V_cen5 chr12_199_1900800_1910400 NoFused armR TELR12 TerminalTEL 100800 -6.11
LC_IV_XV_V_cen5 chr12_200_1910400_1920000 NoFused armR TELR12 TerminalTEL 91200 -5.856
LC_IV_XV_V_cen5 chr12_201_1920000_1929600 NoFused armR TELR12 TerminalTEL 81600 -6.232
LC_IV_XV_V_cen5 chr12_202_1929600_1939200 NoFused armR TELR12 TerminalTEL 72000 -6.3
LC_IV_XV_V_cen5 chr12_203_1939200_1948800 NoFused armR TELR12 TerminalTEL 62400 -5.369
LC_IV_XV_V_cen5 chr12_204_1948800_1958400 NoFused armR TELR12 TerminalTEL 52800 -4.108
LC_IV_XV_V_cen5 chr12_205_1958400_1968000 NoFused armR TELR12 TerminalTEL 43200 -2.347
LC_IV_XV_V_cen5 chr12_206_1968000_1977600 NoFused armR TELR12 TerminalTEL 33600 -1.654
LC_IV_XV_V_cen5 chr12_207_1977600_1987200 NoFused armR TELR12 TerminalTEL 24000 -1.775
LC_IV_XV_V_cen5 chr12_208_1987200_1996800 NoFused armR TELR12 TerminalTEL 14400 -2.571
LC_IV_XV_V_cen5 chr12_209_1996800_2006400 NoFused armR TELR12 TerminalTEL 4800 -3.816
LC_IV_XV_V_cen5 chr13_1_0_9600 NoFused armL TELL13 TerminalTEL 4800 1.335
LC_IV_XV_V_cen5 chr13_2_9600_19200 NoFused armL TELL13 TerminalTEL 14400 2.715
LC_IV_XV_V_cen5 chr13_3_19200_28800 NoFused armL TELL13 TerminalTEL 24000 2.663
LC_IV_XV_V_cen5 chr13_4_28800_38400 NoFused armL TELL13 TerminalTEL 33600 1.82
LC_IV_XV_V_cen5 chr13_5_38400_48000 NoFused armL TELL13 TerminalTEL 43200 1.312
LC_IV_XV_V_cen5 chr13_6_48000_57600 NoFused armL TELL13 TerminalTEL 52800 1.748
LC_IV_XV_V_cen5 chr13_7_57600_67200 NoFused armL TELL13 TerminalTEL 62400 2.019
LC_IV_XV_V_cen5 chr13_8_67200_76800 NoFused armL TELL13 TerminalTEL 72000 1.977
LC_IV_XV_V_cen5 chr13_9_76800_86400 NoFused armL TELL13 TerminalTEL 81600 1.433
LC_IV_XV_V_cen5 chr13_10_86400_96000 NoFused armL TELL13 TerminalTEL 91200 1.132
LC_IV_XV_V_cen5 chr13_11_96000_105600 NoFused armL TELL13 TerminalTEL 100800 1.131
LC_IV_XV_V_cen5 chr13_12_105600_115200 NoFused armL TELL13 TerminalTEL 110400 2.232
LC_IV_XV_V_cen5 chr13_13_115200_124800 NoFused armL TELL13 TerminalTEL 120000 2.428
LC_IV_XV_V_cen5 chr13_14_124800_134400 NoFused armL TELL13 TerminalTEL 129600 2.912
LC_IV_XV_V_cen5 chr13_15_134400_144000 NoFused armL TELL13 TerminalTEL 139200 2.617
LC_IV_XV_V_cen5 chr13_16_144000_153600 NoFused armL TELL13 TerminalTEL 148800 2.26
LC_IV_XV_V_cen5 chr13_17_153600_163200 NoFused armL TELL13 TerminalTEL 158400 2.194
LC_IV_XV_V_cen5 chr13_18_163200_172800 NoFused armL TELL13 TerminalTEL 168000 1.78
LC_IV_XV_V_cen5 chr13_19_172800_182400 NoFused armL TELL13 TerminalTEL 177600 2.419
LC_IV_XV_V_cen5 chr13_20_182400_192000 NoFused armL TELL13 TerminalTEL 187200 2.397
LC_IV_XV_V_cen5 chr13_21_192000_201600 NoFused armL TELL13 TerminalTEL 196800 2.929
LC_IV_XV_V_cen5 chr13_22_201600_211200 NoFused armL TELL13 TerminalTEL 206400 2.739
LC_IV_XV_V_cen5 chr13_23_211200_220800 NoFused armL TELL13 TerminalTEL 216000 2.983
LC_IV_XV_V_cen5 chr13_24_220800_230400 NoFused armL TELL13 TerminalTEL 225600 3.227
LC_IV_XV_V_cen5 chr13_25_230400_240000 NoFused armL TELL13 TerminalTEL 235200 3.188
LC_IV_XV_V_cen5 chr13_26_240000_249600 NoFused armL TELL13 TerminalTEL 244800 2.639
LC_IV_XV_V_cen5 chr13_27_249600_259200 NoFused armL TELL13 TerminalTEL 254400 2.232
LC_IV_XV_V_cen5 chr13_28_259200_268800 NoFused armL TELL13 TerminalTEL 264000 1.91
LC_IV_XV_V_cen5 chr13_29_268800_278400 NoFused armR TELR13 TerminalTEL 657600 1.887
LC_IV_XV_V_cen5 chr13_30_278400_288000 NoFused armR TELR13 TerminalTEL 648000 2.051
LC_IV_XV_V_cen5 chr13_31_288000_297600 NoFused armR TELR13 TerminalTEL 638400 2.566
LC_IV_XV_V_cen5 chr13_32_297600_307200 NoFused armR TELR13 TerminalTEL 628800 2.588
LC_IV_XV_V_cen5 chr13_33_307200_316800 NoFused armR TELR13 TerminalTEL 619200 2.063
LC_IV_XV_V_cen5 chr13_34_316800_326400 NoFused armR TELR13 TerminalTEL 609600 0.525
LC_IV_XV_V_cen5 chr13_35_326400_336000 NoFused armR TELR13 TerminalTEL 600000 -3.77
LC_IV_XV_V_cen5 chr13_36_336000_345600 NoFused armR TELR13 TerminalTEL 590400 -7.922
LC_IV_XV_V_cen5 chr13_37_345600_355200 NoFused armR TELR13 TerminalTEL 580800 -11.87
LC_IV_XV_V_cen5 chr13_38_355200_364800 NoFused armR TELR13 TerminalTEL 571200 -13.758
LC_IV_XV_V_cen5 chr13_39_364800_374400 NoFused armR TELR13 TerminalTEL 561600 -13.75
LC_IV_XV_V_cen5 chr13_40_374400_384000 NoFused armR TELR13 TerminalTEL 552000 -13.318
LC_IV_XV_V_cen5 chr13_41_384000_393600 NoFused armR TELR13 TerminalTEL 542400 -12.192
LC_IV_XV_V_cen5 chr13_42_393600_403200 NoFused armR TELR13 TerminalTEL 532800 -10.678
LC_IV_XV_V_cen5 chr13_43_403200_412800 NoFused armR TELR13 TerminalTEL 523200 -8.662
LC_IV_XV_V_cen5 chr13_44_412800_422400 NoFused armR TELR13 TerminalTEL 513600 -7.825
LC_IV_XV_V_cen5 chr13_45_422400_432000 NoFused armR TELR13 TerminalTEL 504000 -6.813
LC_IV_XV_V_cen5 chr13_46_432000_441600 NoFused armR TELR13 TerminalTEL 494400 -5.702
LC_IV_XV_V_cen5 chr13_47_441600_451200 NoFused armR TELR13 TerminalTEL 484800 -4.523
LC_IV_XV_V_cen5 chr13_48_451200_460800 NoFused armR TELR13 TerminalTEL 475200 -3.884
LC_IV_XV_V_cen5 chr13_49_460800_470400 NoFused armR TELR13 TerminalTEL 465600 -2.953
LC_IV_XV_V_cen5 chr13_50_470400_480000 NoFused armR TELR13 TerminalTEL 456000 -2.407
LC_IV_XV_V_cen5 chr13_51_480000_489600 NoFused armR TELR13 TerminalTEL 446400 -2.574
LC_IV_XV_V_cen5 chr13_52_489600_499200 NoFused armR TELR13 TerminalTEL 436800 -2.327
LC_IV_XV_V_cen5 chr13_53_499200_508800 NoFused armR TELR13 TerminalTEL 427200 -1.84
LC_IV_XV_V_cen5 chr13_54_508800_518400 NoFused armR TELR13 TerminalTEL 417600 -2.359
LC_IV_XV_V_cen5 chr13_55_518400_528000 NoFused armR TELR13 TerminalTEL 408000 -2.588
LC_IV_XV_V_cen5 chr13_56_528000_537600 NoFused armR TELR13 TerminalTEL 398400 -3.43
LC_IV_XV_V_cen5 chr13_57_537600_547200 NoFused armR TELR13 TerminalTEL 388800 -3.451
LC_IV_XV_V_cen5 chr13_58_547200_556800 NoFused armR TELR13 TerminalTEL 379200 -3.955
LC_IV_XV_V_cen5 chr13_59_556800_566400 NoFused armR TELR13 TerminalTEL 369600 -4.307
LC_IV_XV_V_cen5 chr13_60_566400_576000 NoFused armR TELR13 TerminalTEL 360000 -4.448
LC_IV_XV_V_cen5 chr13_61_576000_585600 NoFused armR TELR13 TerminalTEL 350400 -4.583
LC_IV_XV_V_cen5 chr13_62_585600_595200 NoFused armR TELR13 TerminalTEL 340800 -4.422
LC_IV_XV_V_cen5 chr13_63_595200_604800 NoFused armR TELR13 TerminalTEL 331200 -3.93
LC_IV_XV_V_cen5 chr13_64_604800_614400 NoFused armR TELR13 TerminalTEL 321600 -3.569
LC_IV_XV_V_cen5 chr13_65_614400_624000 NoFused armR TELR13 TerminalTEL 312000 -3.358
LC_IV_XV_V_cen5 chr13_66_624000_633600 NoFused armR TELR13 TerminalTEL 302400 -3.686
LC_IV_XV_V_cen5 chr13_67_633600_643200 NoFused armR TELR13 TerminalTEL 292800 -4.336
LC_IV_XV_V_cen5 chr13_68_643200_652800 NoFused armR TELR13 TerminalTEL 283200 -4.678
LC_IV_XV_V_cen5 chr13_69_652800_662400 NoFused armR TELR13 TerminalTEL 273600 -5.063
LC_IV_XV_V_cen5 chr13_70_662400_672000 NoFused armR TELR13 TerminalTEL 264000 -6.126
LC_IV_XV_V_cen5 chr13_71_672000_681600 NoFused armR TELR13 TerminalTEL 254400 -7.421
LC_IV_XV_V_cen5 chr13_72_681600_691200 NoFused armR TELR13 TerminalTEL 244800 -7.851
LC_IV_XV_V_cen5 chr13_73_691200_700800 NoFused armR TELR13 TerminalTEL 235200 -7.882
LC_IV_XV_V_cen5 chr13_74_700800_710400 NoFused armR TELR13 TerminalTEL 225600 -8.171
LC_IV_XV_V_cen5 chr13_75_710400_720000 NoFused armR TELR13 TerminalTEL 216000 -7.909
LC_IV_XV_V_cen5 chr13_76_720000_729600 NoFused armR TELR13 TerminalTEL 206400 -6.976
LC_IV_XV_V_cen5 chr13_77_729600_739200 NoFused armR TELR13 TerminalTEL 196800 -5.476
LC_IV_XV_V_cen5 chr13_78_739200_748800 NoFused armR TELR13 TerminalTEL 187200 -5.302
LC_IV_XV_V_cen5 chr13_79_748800_758400 NoFused armR TELR13 TerminalTEL 177600 -5.684
LC_IV_XV_V_cen5 chr13_80_758400_768000 NoFused armR TELR13 TerminalTEL 168000 -5.048
LC_IV_XV_V_cen5 chr13_81_768000_777600 NoFused armR TELR13 TerminalTEL 158400 -5.115
LC_IV_XV_V_cen5 chr13_82_777600_787200 NoFused armR TELR13 TerminalTEL 148800 -5.354
LC_IV_XV_V_cen5 chr13_83_787200_796800 NoFused armR TELR13 TerminalTEL 139200 -5.456
LC_IV_XV_V_cen5 chr13_84_796800_806400 NoFused armR TELR13 TerminalTEL 129600 -5.229
LC_IV_XV_V_cen5 chr13_85_806400_816000 NoFused armR TELR13 TerminalTEL 120000 -5.327
LC_IV_XV_V_cen5 chr13_86_816000_825600 NoFused armR TELR13 TerminalTEL 110400 -5.932
LC_IV_XV_V_cen5 chr13_87_825600_835200 NoFused armR TELR13 TerminalTEL 100800 -6.148
LC_IV_XV_V_cen5 chr13_88_835200_844800 NoFused armR TELR13 TerminalTEL 91200 -5.863
LC_IV_XV_V_cen5 chr13_89_844800_854400 NoFused armR TELR13 TerminalTEL 81600 -5.665
LC_IV_XV_V_cen5 chr13_90_854400_864000 NoFused armR TELR13 TerminalTEL 72000 -5.381
LC_IV_XV_V_cen5 chr13_91_864000_873600 NoFused armR TELR13 TerminalTEL 62400 -4.73
LC_IV_XV_V_cen5 chr13_92_873600_883200 NoFused armR TELR13 TerminalTEL 52800 -3.665
LC_IV_XV_V_cen5 chr13_93_883200_892800 NoFused armR TELR13 TerminalTEL 43200 -3.517
LC_IV_XV_V_cen5 chr13_94_892800_902400 NoFused armR TELR13 TerminalTEL 33600 -3.282
LC_IV_XV_V_cen5 chr13_95_902400_912000 NoFused armR TELR13 TerminalTEL 24000 -3.191
LC_IV_XV_V_cen5 chr13_96_912000_921600 NoFused armR TELR13 TerminalTEL 14400 -3.074
LC_IV_XV_V_cen5 chr13_97_921600_931200 NoFused armR TELR13 TerminalTEL 4800 -3.396
LC_IV_XV_V_cen5 chr14_1_0_9600 NoFused armL TELL14 TerminalTEL 4800 -6.255
LC_IV_XV_V_cen5 chr14_2_9600_19200 NoFused armL TELL14 TerminalTEL 14400 -4.904
LC_IV_XV_V_cen5 chr14_3_19200_28800 NoFused armL TELL14 TerminalTEL 24000 -3.964
LC_IV_XV_V_cen5 chr14_4_28800_38400 NoFused armL TELL14 TerminalTEL 33600 -2.469
LC_IV_XV_V_cen5 chr14_5_38400_48000 NoFused armL TELL14 TerminalTEL 43200 -1.778
LC_IV_XV_V_cen5 chr14_6_48000_57600 NoFused armL TELL14 TerminalTEL 52800 -1.758
LC_IV_XV_V_cen5 chr14_7_57600_67200 NoFused armL TELL14 TerminalTEL 62400 -1.745
LC_IV_XV_V_cen5 chr14_8_67200_76800 NoFused armL TELL14 TerminalTEL 72000 -2.469
LC_IV_XV_V_cen5 chr14_9_76800_86400 NoFused armL TELL14 TerminalTEL 81600 -2.537
LC_IV_XV_V_cen5 chr14_10_86400_96000 NoFused armL TELL14 TerminalTEL 91200 -2.671
LC_IV_XV_V_cen5 chr14_11_96000_105600 NoFused armL TELL14 TerminalTEL 100800 -2.991
LC_IV_XV_V_cen5 chr14_12_105600_115200 NoFused armL TELL14 TerminalTEL 110400 -3.291
LC_IV_XV_V_cen5 chr14_13_115200_124800 NoFused armL TELL14 TerminalTEL 120000 -3.716
LC_IV_XV_V_cen5 chr14_14_124800_134400 NoFused armL TELL14 TerminalTEL 129600 -4.927
LC_IV_XV_V_cen5 chr14_15_134400_144000 NoFused armL TELL14 TerminalTEL 139200 -5.666
LC_IV_XV_V_cen5 chr14_16_144000_153600 NoFused armL TELL14 TerminalTEL 148800 -5.59
LC_IV_XV_V_cen5 chr14_17_153600_163200 NoFused armL TELL14 TerminalTEL 158400 -4.213
LC_IV_XV_V_cen5 chr14_18_163200_172800 NoFused armL TELL14 TerminalTEL 168000 -3.406
LC_IV_XV_V_cen5 chr14_19_172800_182400 NoFused armL TELL14 TerminalTEL 177600 -2.567
LC_IV_XV_V_cen5 chr14_20_182400_192000 NoFused armL TELL14 TerminalTEL 187200 -3.29
LC_IV_XV_V_cen5 chr14_21_192000_201600 NoFused armL TELL14 TerminalTEL 196800 -4.539
LC_IV_XV_V_cen5 chr14_22_201600_211200 NoFused armL TELL14 TerminalTEL 206400 -6.187
LC_IV_XV_V_cen5 chr14_23_211200_220800 NoFused armL TELL14 TerminalTEL 216000 -6.955
LC_IV_XV_V_cen5 chr14_24_220800_230400 NoFused armL TELL14 TerminalTEL 225600 -7.441
LC_IV_XV_V_cen5 chr14_25_230400_240000 NoFused armL TELL14 TerminalTEL 235200 -7.743
LC_IV_XV_V_cen5 chr14_26_240000_249600 NoFused armL TELL14 TerminalTEL 244800 -7.918
LC_IV_XV_V_cen5 chr14_27_249600_259200 NoFused armL TELL14 TerminalTEL 254400 -7.715
LC_IV_XV_V_cen5 chr14_28_259200_268800 NoFused armL TELL14 TerminalTEL 264000 -6.578
LC_IV_XV_V_cen5 chr14_29_268800_278400 NoFused armL TELL14 TerminalTEL 273600 -5.713
LC_IV_XV_V_cen5 chr14_30_278400_288000 NoFused armL TELL14 TerminalTEL 283200 -5.728
LC_IV_XV_V_cen5 chr14_31_288000_297600 NoFused armL TELL14 TerminalTEL 292800 -6.372
LC_IV_XV_V_cen5 chr14_32_297600_307200 NoFused armL TELL14 TerminalTEL 302400 -7.245
LC_IV_XV_V_cen5 chr14_33_307200_316800 NoFused armL TELL14 TerminalTEL 312000 -6.851
LC_IV_XV_V_cen5 chr14_34_316800_326400 NoFused armL TELL14 TerminalTEL 321600 -7.234
LC_IV_XV_V_cen5 chr14_35_326400_336000 NoFused armL TELL14 TerminalTEL 331200 -7.759
LC_IV_XV_V_cen5 chr14_36_336000_345600 NoFused armL TELL14 TerminalTEL 340800 -8.151
LC_IV_XV_V_cen5 chr14_37_345600_355200 NoFused armL TELL14 TerminalTEL 350400 -8.321
LC_IV_XV_V_cen5 chr14_38_355200_364800 NoFused armL TELL14 TerminalTEL 360000 -8.356
LC_IV_XV_V_cen5 chr14_39_364800_374400 NoFused armL TELL14 TerminalTEL 369600 -8.722
LC_IV_XV_V_cen5 chr14_40_374400_384000 NoFused armL TELL14 TerminalTEL 379200 -9.308
LC_IV_XV_V_cen5 chr14_41_384000_393600 NoFused armL TELL14 TerminalTEL 388800 -9.215
LC_IV_XV_V_cen5 chr14_42_393600_403200 NoFused armL TELL14 TerminalTEL 398400 -8.714
LC_IV_XV_V_cen5 chr14_43_403200_412800 NoFused armL TELL14 TerminalTEL 408000 -8.608
LC_IV_XV_V_cen5 chr14_44_412800_422400 NoFused armL TELL14 TerminalTEL 417600 -9.306
LC_IV_XV_V_cen5 chr14_45_422400_432000 NoFused armL TELL14 TerminalTEL 427200 -9.063
LC_IV_XV_V_cen5 chr14_46_432000_441600 NoFused armL TELL14 TerminalTEL 436800 -7.563
LC_IV_XV_V_cen5 chr14_47_441600_451200 NoFused armL TELL14 TerminalTEL 446400 -6.89
LC_IV_XV_V_cen5 chr14_48_451200_460800 NoFused armL TELL14 TerminalTEL 456000 -6.241
LC_IV_XV_V_cen5 chr14_49_460800_470400 NoFused armL TELL14 TerminalTEL 465600 -5.866
LC_IV_XV_V_cen5 chr14_50_470400_480000 NoFused armL TELL14 TerminalTEL 475200 -5.629
LC_IV_XV_V_cen5 chr14_51_480000_489600 NoFused armL TELL14 TerminalTEL 484800 -5.739
LC_IV_XV_V_cen5 chr14_52_489600_499200 NoFused armL TELL14 TerminalTEL 494400 -5.147
LC_IV_XV_V_cen5 chr14_53_499200_508800 NoFused armL TELL14 TerminalTEL 504000 -4.892
LC_IV_XV_V_cen5 chr14_54_508800_518400 NoFused armL TELL14 TerminalTEL 513600 -4.632
LC_IV_XV_V_cen5 chr14_55_518400_528000 NoFused armL TELL14 TerminalTEL 523200 -3.301
LC_IV_XV_V_cen5 chr14_56_528000_537600 NoFused armL TELL14 TerminalTEL 532800 -2.196
LC_IV_XV_V_cen5 chr14_57_537600_547200 NoFused armL TELL14 TerminalTEL 542400 -1.71
LC_IV_XV_V_cen5 chr14_58_547200_556800 NoFused armL TELL14 TerminalTEL 552000 -1.502
LC_IV_XV_V_cen5 chr14_59_556800_566400 NoFused armL TELL14 TerminalTEL 561600 -1.016
LC_IV_XV_V_cen5 chr14_60_566400_576000 NoFused armL TELL14 TerminalTEL 571200 -0.711
LC_IV_XV_V_cen5 chr14_61_576000_585600 NoFused armL TELL14 TerminalTEL 580800 0.025
LC_IV_XV_V_cen5 chr14_62_585600_595200 NoFused armL TELL14 TerminalTEL 590400 0.264
LC_IV_XV_V_cen5 chr14_63_595200_604800 NoFused armL TELL14 TerminalTEL 600000 0.599
LC_IV_XV_V_cen5 chr14_64_604800_614400 NoFused armL TELL14 TerminalTEL 609600 1.522
LC_IV_XV_V_cen5 chr14_65_614400_624000 NoFused armL TELL14 TerminalTEL 619200 2.163
LC_IV_XV_V_cen5 chr14_66_624000_633600 NoFused armR TELR14 TerminalTEL 158400 3.038
LC_IV_XV_V_cen5 chr14_67_633600_643200 NoFused armR TELR14 TerminalTEL 148800 4.202
LC_IV_XV_V_cen5 chr14_68_643200_652800 NoFused armR TELR14 TerminalTEL 139200 5.223
LC_IV_XV_V_cen5 chr14_69_652800_662400 NoFused armR TELR14 TerminalTEL 129600 6.626
LC_IV_XV_V_cen5 chr14_70_662400_672000 NoFused armR TELR14 TerminalTEL 120000 7.349
LC_IV_XV_V_cen5 chr14_71_672000_681600 NoFused armR TELR14 TerminalTEL 110400 7.697
LC_IV_XV_V_cen5 chr14_72_681600_691200 NoFused armR TELR14 TerminalTEL 100800 8.131
LC_IV_XV_V_cen5 chr14_73_691200_700800 NoFused armR TELR14 TerminalTEL 91200 7.627
LC_IV_XV_V_cen5 chr14_74_700800_710400 NoFused armR TELR14 TerminalTEL 81600 7.482
LC_IV_XV_V_cen5 chr14_75_710400_720000 NoFused armR TELR14 TerminalTEL 72000 7.786
LC_IV_XV_V_cen5 chr14_76_720000_729600 NoFused armR TELR14 TerminalTEL 62400 8.209
LC_IV_XV_V_cen5 chr14_77_729600_739200 NoFused armR TELR14 TerminalTEL 52800 9.488
LC_IV_XV_V_cen5 chr14_78_739200_748800 NoFused armR TELR14 TerminalTEL 43200 9.755
LC_IV_XV_V_cen5 chr14_79_748800_758400 NoFused armR TELR14 TerminalTEL 33600 9.336
LC_IV_XV_V_cen5 chr14_80_758400_768000 NoFused armR TELR14 TerminalTEL 24000 9.591
